epoch,accuracy,learning_rate,loss,top_k_accuracy,val_accuracy,val_loss,val_top_k_accuracy
8,0.6955873370170593,5.999999848427251e-05,1.03681480884552,0.858668327331543,0.7080965638160706,0.9587803483009338,0.8700284361839294
9,0.6991991400718689,5.999999848427251e-05,1.0371348857879639,0.858668327331543,0.7428977489471436,0.8634538650512695,0.9055397510528564
0,0.7117619514465332,3.9999998989515007e-05,1.0116684436798096,0.8709955811500549,0.7720170617103577,0.8427088260650635,0.8984375
1,0.7165514826774597,3.9999998989515007e-05,0.9925509691238403,0.8744503855705261,0.7350852489471436,0.9067931771278381,0.9005681872367859
2,0.7177292704582214,3.9999998989515007e-05,0.9909287691116333,0.8717807531356812,0.7883522510528564,0.7850169539451599,0.9275568127632141
3,0.7280150651931763,3.9999998989515007e-05,0.9563981890678406,0.8808103203773499,0.7485795617103577,0.8589719533920288,0.9090909361839294
4,0.7267587780952454,3.9999998989515007e-05,0.958069384098053,0.8807317614555359,0.7926136255264282,0.7338113188743591,0.9254261255264282
5,0.7312343120574951,3.9999998989515007e-05,0.9388620853424072,0.8837154507637024,0.6740056872367859,1.0925507545471191,0.8423295617103577
6,0.7404993772506714,3.9999998989515007e-05,0.9246957302093506,0.8834013938903809,0.7585227489471436,0.8234901428222656,0.9211647510528564
7,0.7400282621383667,3.9999998989515007e-05,0.9122553467750549,0.8892116546630859,0.7705965638160706,0.8074319958686829,0.9112215638160706
8,0.747408926486969,3.9999998989515007e-05,0.8964197635650635,0.8923524022102356,0.7315340638160706,0.9285916686058044,0.8742897510528564
9,0.7525125741958618,3.9999998989515007e-05,0.8856987953186035,0.8918812870979309,0.7883522510528564,0.7739158272743225,0.9147727489471436
10,0.755182147026062,2.3999999029911123e-05,0.864012598991394,0.8972989916801453,0.7372159361839294,0.8474076986312866,0.9076704382896423
11,0.7634264826774597,2.3999999029911123e-05,0.8515429496765137,0.9018530249595642,0.7954545617103577,0.7063176035881042,0.9311079382896423
12,0.7693938612937927,2.3999999029911123e-05,0.8351461291313171,0.9020885825157166,0.7748579382896423,0.7654268741607666,0.9247159361839294
13,0.7709642052650452,2.3999999029911123e-05,0.8370110392570496,0.9033448696136475,0.7876420617103577,0.733031690120697,0.9232954382896423
14,0.778658926486969,2.3999999029911123e-05,0.8146622776985168,0.9080559015274048,0.7990056872367859,0.6985917687416077,0.9254261255264282
15,0.7817996144294739,2.3999999029911123e-05,0.8108156323432922,0.9068781137466431,0.7606534361839294,0.7844231128692627,0.9119318127632141
16,0.7869817614555359,2.3999999029911123e-05,0.790734052658081,0.9122958779335022,0.7975852489471436,0.7301414608955383,0.9140625
17,0.7841551303863525,2.3999999029911123e-05,0.7936533093452454,0.9163002371788025,0.78125,0.7395505309104919,0.9154829382896423
18,0.7927135825157166,2.3999999029911123e-05,0.7820914387702942,0.9163002371788025,0.7840909361839294,0.7333360910415649,0.9133522510528564
19,0.7989164590835571,2.3999999029911123e-05,0.7597817778587341,0.9191268682479858,0.7833806872367859,0.7429462671279907,0.9254261255264282
20,0.8019786477088928,1.4399999599845614e-05,0.7467410564422607,0.9198335409164429,0.7826704382896423,0.7355465292930603,0.9240056872367859
21,0.8050408363342285,1.4399999599845614e-05,0.7345066070556641,0.9223461151123047,0.8068181872367859,0.6702264547348022,0.9360795617103577
22,0.8161118030548096,1.4399999599845614e-05,0.7223146557807922,0.9259579181671143,0.7982954382896423,0.7043096423149109,0.9346590638160706
23,0.8096733689308167,1.4399999599845614e-05,0.7248749732971191,0.9262719750404358,0.7769886255264282,0.7507475018501282,0.9183238744735718
24,0.8151695728302002,1.4399999599845614e-05,0.7138077616691589,0.9248586893081665,0.7826704382896423,0.7298879027366638,0.9318181872367859
0,0.8094378113746643,1.2000000424450263e-05,0.7308316826820374,0.9252512454986572,0.7862215638160706,0.7254543900489807,0.9318181872367859
1,0.8145414590835571,1.2000000424450263e-05,0.7188472151756287,0.9305119514465332,0.8011363744735718,0.7043600678443909,0.9353693127632141
2,0.8125784993171692,1.2000000424450263e-05,0.7138045430183411,0.927057147026062,0.7961647510528564,0.6981497406959534,0.9332386255264282
3,0.8168969750404358,1.2000000424450263e-05,0.7055466771125793,0.9307475090026855,0.7869318127632141,0.722339391708374,0.9275568127632141
4,0.817760705947876,1.2000000424450263e-05,0.7060907483100891,0.9298052787780762,0.7691761255264282,0.7844715118408203,0.9147727489471436
5,0.8132851719856262,1.2000000424450263e-05,0.7082433700561523,0.9250156879425049,0.7926136255264282,0.6839916706085205,0.9353693127632141
6,0.8233354091644287,1.2000000424450263e-05,0.6937217712402344,0.932239294052124,0.7876420617103577,0.7241502404212952,0.9282670617103577
7,0.8181532621383667,1.2000000424450263e-05,0.6942274570465088,0.9287060499191284,0.7890625,0.6860875487327576,0.9240056872367859
8,0.8249057531356812,1.2000000424450263e-05,0.6883705854415894,0.9301978349685669,0.8025568127632141,0.6801422834396362,0.9232954382896423
9,0.8258479833602905,1.2000000424450263e-05,0.6815061569213867,0.9310615658760071,0.7911931872367859,0.7106020450592041,0.9275568127632141
10,0.828831672668457,1.2000000424450263e-05,0.6689507365226746,0.9355370402336121,0.8075284361839294,0.6803368926048279,0.9240056872367859
11,0.8238850235939026,1.2000000424450263e-05,0.6747039556503296,0.934908926486969,0.7961647510528564,0.70721036195755,0.9247159361839294
12,0.8312656879425049,1.2000000424450263e-05,0.6610943675041199,0.9380496144294739,0.7627840638160706,0.7795345187187195,0.9098011255264282
13,0.8330715894699097,1.2000000424450263e-05,0.663366436958313,0.9345948696136475,0.7833806872367859,0.7005756497383118,0.9268465638160706
14,0.8355841636657715,7.200000254670158e-06,0.6574994325637817,0.9361652135848999,0.7997159361839294,0.6788029074668884,0.9303977489471436
0,0.8351916074752808,7.200000254670158e-06,0.6467294096946716,0.9409547448158264,0.7883522510528564,0.7031697034835815,0.9254261255264282
1,0.8370760083198547,7.200000254670158e-06,0.6463707685470581,0.9408762454986572,0.7862215638160706,0.7044287323951721,0.9261363744735718
2,0.8371545076370239,7.200000254670158e-06,0.6403895616531372,0.9387562870979309,0.7897727489471436,0.7032641768455505,0.9289772510528564
3,0.8397455811500549,7.200000254670158e-06,0.6442699432373047,0.9379711151123047,0.7826704382896423,0.7206134796142578,0.9225852489471436
4,0.8400596976280212,7.200000254670158e-06,0.6342211961746216,0.9407192468643188,0.7840909361839294,0.7369098663330078,0.9176136255264282
5,0.8423366546630859,7.200000254670158e-06,0.6368557214736938,0.9415829181671143,0.7855113744735718,0.7177389860153198,0.9268465638160706
6,0.8439070582389832,4.320000243751565e-06,0.6289472579956055,0.9408762454986572,0.8018465638160706,0.6820197105407715,0.9296875
7,0.8539572954177856,4.320000243751565e-06,0.6098079085350037,0.945273220539093,0.7890625,0.7050319910049438,0.9311079382896423
8,0.8469692468643188,4.320000243751565e-06,0.6180912852287292,0.9447236061096191,0.7904829382896423,0.6996610760688782,0.9289772510528564
9,0.848932147026062,4.320000243751565e-06,0.6129629611968994,0.9456658363342285,0.7762784361839294,0.7350006699562073,0.9261363744735718
